user_id, text, lat, lon, lang
18218483, "Tapete outono obsess\\\\u00e3o. gaelguillouet #love #diretodeparis #prayforparis #obsession @ Paris, France https://t.co/Zrj8bw84CK", 48.857667, 2.310399, fr
314060080, "#prayforparis @ La halle Roublot https://t.co/KU0NtqjOfU", 48.85467898, 2.3786602, fr
391039050, "#paris #parisjeteaime #parisisbeautiful @ Paris, France https://t.co/J588HBKhLl", 48.85060077, 2.31177044, fr
18218483, "Petits d\\\\u00e9tails parisiens. #obsession #prayforparis #love #bike #paris #details @ La Galerie l'Instant https://t.co/RiuvTrxIcY", 48.857667, 2.310399, fr
1677711116, "#paris #coucherdesoleil #pontdiena #igersparis #parisjetaime #parisislove #pariscartepostale\\\\u2026 https://t.co/CDIycPz3OD", 48.86746503, 2.36418438, fr
18218483, "Boa noite Paris. #paris #prayforparis @ Paris, France https://t.co/yG5EWxyT4P", 48.857667, 2.310399, fr
180283669, "#PrayForParis #PrayForPeace #PeaceForParis museelouvre #museelouvre #louvre #louvremuseum #museum\\\\u2026 https://t.co/y8Fy7ocaBt", 48.8567, 2.3508, fr
18218483, "Bonjour Paris. #paris #prayforparis @ Paris, France https://t.co/WhgXbaPaOp", 48.857667, 2.310399, fr
18218483, "La vraie parisienne! #love #paris #prayforparis #parisienne @ Saint-Germain-des-Pr\\\\u00e9s https://t.co/EnoGxUiWTG", 48.857667, 2.310399, fr
31080997, "Le Monde commence aujourd\\\\u2019hui publication portraits victimes attentats #ParisAttacks @lemondefr https://t.co/d5UY7SlycE", 48.89640766, 2.28205738, fr
184454249, "FRN : Paris attacks: France launches anti-IS strikes carrier: France launched missions against\\\\u2026 https://t.co/Cieh1XwcPH", 48.84839718, 2.3741333, fr
18218483, "Bonne nuit Paris. #prayforparis #paris @ Paris, France https://t.co/9Xf4WOlOSk", 48.857667, 2.310399, fr
21777519, "#prayforparis #jesuisbataclan #jesuisterasse #latergram @ Le Bataclan https://t.co/s8kXXtjlMA", 48.863121, 2.3708701, fr
21777519, "Sad bike #prayforparis #parisattacks #jesuisbataclan #jesuisterasse #latergram #neverforget @ Le\\\\u2026 https://t.co/4B9l8KhrE0", 48.863121, 2.3708701, fr
600850486, "Infiltr\\\\u00e9s terroristes parmi migrants une strat\\\\u00e9gie d\\\\u00e9lib\\\\u00e9r\\\\u00e9e daesh.", 48.8953321, 2.3285393, fr
701844182, "Veiller #paris #prayforparis #photographeparis #photographer #photographe Si envie d'un\\\\u2026 https://t.co/VP4ky5mxnh", 48.8567, 2.3508, fr
1873008726, "#chat #perdu \\\\u00e0 VILLEPARISIS 77270 (FR) https://t.co/9BbKv50FQs https://t.co/0C3mdwCZDp", 48.9406379, 2.6127294, fr
1305509970, "6. #thisisrena 7. Molins 8. Procureur Paris 9. L\\\\u00e9a Salam\\\\u00e9 10. Olivier Corel 2015/11/24 19:13 CET #trndnl https://t.co/iQIQ3mQZoL", 48.8569, 2.3412, fr
31080997, "Attentats: Minute silence Ch\\\\u00e2telet debout La Marseillaise #ParisAttacks", 48.89640766, 2.28205738, fr
399599978, "\\\\u00c0 amours #lights #candles #paris #love #prayforparis \\\\ud83d\\\\udd6f @ Le Bataclan https://t.co/cxUHEO7WCd", 48.86252592, 2.37665073, fr
15956049, "#mairiedeparis3#photographer #prayforparis #jesuisparis #huawei #huaweishot #republique#mairiedeparis\\\\u2026 https://t.co/OBtmhjIgwn", 48.86377219, 2.35862256, fr
1677711116, "combo_ck #combo #parisencoredebout #sprayforparis #streetart #jesuisparis #arturbain #urbanart\\\\u2026 https://t.co/GH3F3DQIVB", 48.86746503, 2.36418438, fr
600850486, "Le pr\\\\u00e9nom mohamed serait plus r\\\\u00e9pandue parmis terroristes musulmans. https://t.co/LbjpCP6Y3s", 48.8953321, 2.3285393, fr
263633697, "Sur genoux papa 10/10 https://t.co/l2KS31OTkg Vif, grave saisissant, \\\\u00e0 l'image l'auteur...", 48.868248, 2.394902, fr
184454249, "FRN : France fan zones Euro 2016 despite Paris attacks: Paris: France plan fan\\\\u2026 https://t.co/y9ElQqEowh", 48.84839718, 2.3741333, fr
1873008726, "#chat #trouv\\\\u00e9 \\\\u00e0 CORMEILLES EN PARISIS 95240 (FR) https://t.co/c2X2epmJ9Q https://t.co/NoTiZGqDtU", 48.9406379, 2.6127294, fr
31080997, "L\\\\u2019hommage batteur #EaglesOfDeathMetal \\\\u00e0 \\\\u201cses h\\\\u00e9ros\\\\u201d parisiens https://t.co/xXG8bNumyn https://t.co/rSo91YxTiG #ParisAttacks", 48.89640766, 2.28205738, fr
123664049, "Juste envol \\\\u2600\\\\ufe0fParis #prayforparis #igersparis #parisjetaime #canalsaintmartin #life #love\\\\u2026 https://t.co/yRy0rMqH2L", 48.863121, 2.3708701, fr
1677711116, "#paris #streetart #sprayforparis #esperance #rime #avec #france \\\\ud83d\\\\udc4d\\\\ud83d\\\\udc99\\\\u26aa\\\\u2764 #arturbain #urbanart #paint @\\\\u2026 https://t.co/hAmGDdqfet", 48.86746503, 2.36418438, fr
1709776248, "\\\\u201cI alive\\\\u201d (rue lune) #streetart #ParisAttacks https://t.co/4WdGdJ3Nc5", 48.87804255, 2.39404959, fr
1709776248, "\\\\u201cParis standing\\\\u201d (rue lune) #streetart #ParisAttacks https://t.co/vHJ41JtyJt", 48.87804255, 2.39404959, fr
1709776248, "#streetart remembrance #ParisAttacks (place R\\\\u00e9publique) https://t.co/qLv2Tfb5Xf", 48.87804255, 2.39404959, fr
123664049, "Paris vie ! #paris #parisjetaime #parisattacks #igersparis #parigi #peace #love #coexistance\\\\u2026 https://t.co/N0PY1pMMnE", 48.863121, 2.3708701, fr
1677711116, "#paris #streetart #sprayforparis #parisdebout #jesuisparis #liberte #solidarit\\\\u00e9 #arturbain #urbanart\\\\u2026 https://t.co/8X5zi5NpHP", 48.86746503, 2.36418438, fr
18218483, "Ela voltou brilhar. #paris #toureiffel #prayforparis @ Paris, France https://t.co/qGILmPE5Q9", 48.857667, 2.310399, fr
701844182, "Hommage aux victimes 13 novembre - #prayforparis #prayforfrance #parisdebout #jesuisparis @ Paris\\\\u2026 https://t.co/1dvI4aR6t8", 48.8567, 2.3508, fr
123664049, "L'hommage nation ! #franceunie #paris #bataclan #charonne #bichat #stadedefrance #prayforparis\\\\u2026 https://t.co/9X6XO5rO5R", 48.863121, 2.3708701, fr
314060080, "Hommage national aux victimes attentats #liveinParis #prayforparis @\\\\u2026 https://t.co/EnGoolJRrB", 48.85467898, 2.3786602, fr
15956049, "C\\\\u00e9r\\\\u00e9monie aux invalides #paris #huaweishot #prayforparis #jesuisparis #prayforparis @ H\\\\u00f4tel des\\\\u2026 https://t.co/R26VKkZZoT", 48.86377219, 2.35862256, fr
15956049, "C\\\\u00e9r\\\\u00e9monie invalides #prayforparis #jesuisparis #huaweishot #paris #photo @ H\\\\u00f4tel Invalides https://t.co/cUmQ1wRMr8", 48.86377219, 2.35862256, fr
15956049, "C\\\\u00e9r\\\\u00e9monie invalides #paris ##prayforparis #jesuisparis #prayforparis #photo @ H\\\\u00f4tel Invalides https://t.co/tBlpmpOgSC", 48.86377219, 2.35862256, fr
15956049, "C\\\\u00e9r\\\\u00e9monie invalides #photo #prayforparis #jesuisparis #paris @ H\\\\u00f4tel Invalides https://t.co/HqroOQVLFq", 48.86377219, 2.35862256, fr
391039050, "#nathaliedessay #invalides #prayforparis suis fan. Les larmes coulent @ 7\\\\u00e8me\\\\u2026 https://t.co/BmFNWwsBsT", 48.85060077, 2.31177044, fr
1677711116, "#paris , #jetaime , #unpeu #passionement #alafolie #filip #streetart #arturbain #sprayforparis\\\\u2026 https://t.co/wnvAjCOHNZ", 48.86746503, 2.36418438, fr
1677711116, "#paris #streetart #c215 #arturbain #urbanart #artderue #paint #sprayforparis @ Boulevard Beaumarchais https://t.co/M4zkzCvLMp", 48.86746503, 2.36418438, fr
1677711116, "#paris #streetart fredlechevalier #fredlechevalier #sprayforparis #jesuisparis #arturbain #urbanart\\\\u2026 https://t.co/mExnDXYl2S", 48.86746503, 2.36418438, fr
15956049, "#jesuisparis #paris#prayforparis #photographer #photo #ombre #france #huawei @ Paris, France https://t.co/okprAS9OwX", 48.86377219, 2.35862256, fr
391039050, "#paris #parisjeteaime #parisisbeautiful c\\\\u0153ur saigne. Mon esprit lourd. Je pense tr\\\\u00e8s fort ce\\\\u2026 https://t.co/gcfG3XVKkk", 48.85060077, 2.31177044, fr
18218483, "#love #toureiffel #chezmoi #paris #prayforparis @ Paris, France https://t.co/D8ic6n1Whp", 48.857667, 2.310399, fr
1677711116, "#paris #anges coin #rues #coeurdeparis #sprayforparis #streetart #arturbain\\\\u2026 https://t.co/4sXcCw9kfD", 48.86746503, 2.36418438, fr
1677711116, "#paris #sprayforparis #streetart #lemouvement #parapluies #vert #arturbain #urbanart #jesuisparis @\\\\u2026 https://t.co/tAbWU5Qc0Y", 48.86746503, 2.36418438, fr
15956049, "#psg #jesuisparis #prayforparis #photographer #paris @ Parc Des Princes https://t.co/fCJwdxfAmz", 48.86377219, 2.35862256, fr
15956049, "#paris#parcdesprinces #paris #jesuisparis #prayforparis #photo #jesuisparis #huawei #huaweishot @\\\\u2026 https://t.co/FDrgxYg8sR", 48.86377219, 2.35862256, fr
1376346553, "@manuelvalls avez toujours sus noms terroristes quoi n rien peuple fran\\\\u00e7ais subis dictature \\\\ud83d\\\\ude01\\\\ud83d\\\\ude01", 49.04785037, 2.03210592, fr
1305509970, "1. #BrouisIsFake 2. #lesupplement 3. #ASSEEAG 4. #TOTCHE 5. #Climat2Paix 2015/11/29 14:12 CET #trndnl https://t.co/iQIQ3mQZoL", 48.8569, 2.3412, fr
1305509970, "1. #BrouisIsFake 2. #lesupplement 3. #ASSEEAG 4. #TOTCHE 5. #Climat2Paix 2015/11/29 14:37 CET #trndnl https://t.co/iQIQ3mQZoL", 48.8569, 2.3412, fr
1305509970, "1. #BrouisIsFake 2. #lesupplement 3. #ASSEEAG 4. #TOTCHE 5. #Climat2Paix 2015/11/29 14:56 CET #trndnl https://t.co/iQIQ3mQZoL", 48.8569, 2.3412, fr
15956049, "#jesuisparis #photo #prayforparis #cop21 @ Place Republique https://t.co/XWkxTbQpUP", 48.86377219, 2.35862256, fr
15956049, "J adore quartier. #paris #cop21 #huaweishot #jesuisparis #photo #prayforparis @ Place la\\\\u2026 https://t.co/Cb4B1ALnWK", 48.86377219, 2.35862256, fr
15956049, "#prayforparis #photo #jesuisparis #huaweishot #cop21 # j adore quartier @ Place Republique https://t.co/4lYA0AJ12M", 48.86377219, 2.35862256, fr
15956049, "J adore quartier #cop21 #photo #prayforparis #jesuisparis #huaweishot #huawei #paris @ Place de\\\\u2026 https://t.co/wzo7WLi699", 48.86377219, 2.35862256, fr
1305509970, "1. #BrouisIsFake 2. #ASSEEAG 3. #lesupplement 4. #Republique 5. #TOTCHE 2015/11/29 15:16 CET #trndnl https://t.co/iQIQ3mQZoL", 48.8569, 2.3412, fr
15956049, "J adore quartier #cop21 #paris #huaweishot #prayforparis #huawei #jesuisparis @ Place la\\\\u2026 https://t.co/iCI0CZ2jVS", 48.86377219, 2.35862256, fr
1305509970, "1. #BrouisIsFake 2. #Republique 3. #ASSEEAG 4. #lesupplement 5. #WeLoveYouCalum 2015/11/29 15:36 CET #trndnl https://t.co/iQIQ3mQZoL", 48.8569, 2.3412, fr
15956049, "J adore quartier #jesuisparis #huawei #prayforparis #paris #jesuisparis #huawei shot @ Place de\\\\u2026 https://t.co/uXCEYcyaeV", 48.86377219, 2.35862256, fr
18218483, "Paris assim. #paris #prayforparis #mobilephotography #details #automne #europe #feuille @ Paris, France https://t.co/4F5ju856Hn", 48.857667, 2.310399, fr
15956049, "J adore quartier #huawei #jesuisparis #paris #prayforparis #huaweishot #cop21 @ Place la\\\\u2026 https://t.co/uSRH3XBKLX", 48.86377219, 2.35862256, fr
1677711116, "#paris #paris19 #sprayforparis #streetart #fluctuatnecmergitur #arturbain #urbanart #paint @ Rue\\\\u2026 https://t.co/weAbBTMRlJ", 48.86746503, 2.36418438, fr
1376346553, "@#souvenez j accuse vian gauche connaissait noms terroristes ont salies drapeau r\\\\u00e9publique libre#", 49.04785037, 2.03210592, fr
222234801, "Les terroristes doivent bien se marre moment voyant se se passe r\\\\u00e9publique", 48.91241782, 2.50664551, fr
892131031, "#ParisAttacks #UnitedWeStand #PlacedelaRepublique #Paris #tribute #France @ Place Republique https://t.co/enh0HjaxsU", 48.8590256, 2.29811714, fr
15956049, "C f\\\\u00eate. #huaweishot #prayforparis #cop21 #paris #jesuisparis @ Rue Reaumur Paris https://t.co/c1DAhXSRPY", 48.86377219, 2.35862256, fr
1376346553, "@BMFTV directe j accuse gauche d rien connaissait noms terroristes j accuse amie pris une balle bras", 49.04785037, 2.03210592, fr
892131031, "Palmyra #Syria #Palmyra #oldcity #Mus\\\\u00e9eduLouvre #museum #art #Paris #France #\\\\u00celeDeFrance\\\\u2026 https://t.co/TP0aYVo4Vx", 48.8590256, 2.29811714, fr
122042885, "Late lunch....#lunch #paris #parisianlunch #omelettedufromage #prayforparis @ Restaurant Le\\\\u2026 https://t.co/k4nSWGis8L", 48.8689919, 2.33849, fr
1677711116, "combo_ck #parisencoredebout #streetart #collage #sprayforparis #jesuisparis #jesuisdebout #combo\\\\u2026 https://t.co/L6zQFWVIQ2", 48.86746503, 2.36418438, fr
1677711116, "#streetart #jay #arturbain #urbanart #paint #sprayforparis #artderue #urbanartparis @ Rue des\\\\u2026 https://t.co/CnGiPKzuQe", 48.86746503, 2.36418438, fr
21777519, "Paris #paris #prayforparis @ Place concorde https://t.co/JhY5PdLtP2", 48.863121, 2.3708701, fr
186535909, "#Paris #Parisien #ParisIsLife 2012 #Metro @ Paris, France https://t.co/2BONzxxlLM", 48.86209806, 2.29441357, fr
1677711116, "#paris #vue #dome #sacrecoeur #parisjetaime #igersparis #parisislove #montmartre @ D\\\\u00f4me Du\\\\u2026 https://t.co/E9sadM1tBP", 48.86746503, 2.36418438, fr
3126303755, "DIGITAL ART INSTALLATION 4 PEACE VER #PRAYFORPARIS #1baop #louvremuseum @ Louvre Museum https://t.co/m8iR7bjYH7", 48.8550385, 2.29234458, fr
122042885, "Meme ne peur. #placedelarepublique #prayforparis #paris @ Place Republique https://t.co/aTnoIeDZOq", 48.8689919, 2.33849, fr
18218483, "Bonjour Paris. #nature #paris #prayforparis @ Parc De Bercy Village https://t.co/zyj2yu7Aug", 48.857667, 2.310399, fr
263633697, "Ruy Blas folie moutons noirs 10/10 https://t.co/2Vq7QkgwFw Pi\\\\u00e8ce modernis\\\\u00e9e, fantaisiste, hilararante..., bref allez y sans..", 48.868248, 2.394902, fr
122042885, "Hem mattiasrams .... #paris #prayforparis #charlesdegaulle #home #happy @ A\\\\u00e9roport de\\\\u2026 https://t.co/3Xs88IiTQw", 48.8689919, 2.33849, fr
600850486, "\\\\u00c9tats unis, couple musulmans terroristes... https://t.co/oNNwnBET5i", 48.8953321, 2.3285393, fr
250673385, "At fondationlv @louisvuitton #fondationlouisvuitton #Paris #louisvuitton #Parisisalwaysagoodidea\\\\u2026 https://t.co/kOVkxZCbgN", 48.8586693, 2.3426359, fr
184454249, "#Egaylity - Arrestation d'un terroriste se faisait passer homosexuel - Les unit\\\\u00e9s brigade\\\\u2026 https://t.co/viz52ZJFlB", 48.84839718, 2.3741333, fr
184454249, "#Stigmabase | FR - Arrestation d'un terroriste se faisait passer homosexuel - Les unit\\\\u00e9s la\\\\u2026 https://t.co/iWAk8N0nVm", 48.84839718, 2.3741333, fr
600850486, "Pourquoi musulmans terroristes ont sales gueules ?.. https://t.co/O5UYxpmCKM", 48.8953321, 2.3285393, fr
600850486, "Quand arabes donne pr\\\\u00e9nom mohamed q grande chance devenir, braqueur apr\\\\u00e8s terroriste.", 48.8953321, 2.3285393, fr
391039050, "#parisjeteaime #parisisbeautiful @ Happa Te\\\\u00ef https://t.co/AtTh18GZiB", 48.85060077, 2.31177044, fr
1677711116, "rosa_parks_fait_le_mur #sprayforparis #streetart #ROSAPARKSFAITLEMUR #paris #arturbain #urbanart\\\\u2026 https://t.co/jg9kGiK3VM", 48.86746503, 2.36418438, fr
391039050, "#Theatre #art #paris #parisisbeautiful @ Th\\\\u00e9\\\\u00e2tre Montparnasse &amp; Petit Montparnasse https://t.co/lo5k2Uyfd7", 48.85060077, 2.31177044, fr
184454249, "MWFR - Arrestation d'un terroriste se faisait passer homosexuel - Les unit\\\\u00e9s brigade\\\\u2026 https://t.co/H6bF4WEn7D", 48.84839718, 2.3741333, fr
261226578, "personne n'oublie, monde reste debout. #ParisAttacks #PeaceforParis #bataclan @ Le Bataclan https://t.co/olYP6nAOqx", 48.863121, 2.3708701, fr
1169929861, "Aujourd'hui c'est jour enfin \\\\ud83d\\\\ude01\\\\ud83c\\\\udf82\\\\ud83c\\\\udf89\\\\ud83c\\\\udf81 @ Villeparisis https://t.co/OTUdnQ56Hs", 48.9333, 2.61667, fr
263633697, "Les mangeurs lapin 10/10 https://t.co/eJY1KGzDd2 Mangeurs lapin fantaisistes aux multiples talents. Ils transcendent..", 48.868248, 2.394902, fr
184454249, "FRN : France votes regional elections amid tensions Paris attacks, Europes migrant crisis: (AP) \\\\u2014 French\\\\u2026 https://t.co/jxEoikUnUj", 48.84839718, 2.3741333, fr
2577313446, "\\\\u23ea long hair \\\\u25b6\\\\ufe0f @ Cormeilles-en-Parisis https://t.co/h7vfRQWouv", 48.9833, 2.2, fr
2577313446, "\\\\u23ea\\\\u23ea @ Cormeilles-en-Parisis https://t.co/qCL5q8TZsQ", 48.9833, 2.2, fr
600850486, "Un noir m\\\\u00e9tro \\\\u00e0 Londres. acte terroriste. https://t.co/N2vCsfucaO", 48.8953321, 2.3285393, fr
1873008726, "#chat #perdu \\\\u00e0 VILLEPARISIS 77270 (FR) https://t.co/9vpFMFkuEL https://t.co/ITuWXWGev4", 48.9406379, 2.6127294, fr
184454249, "MWFR - Arrestation d'un terroriste se faisait passer homosexuel - Les unit\\\\u00e9s brigade\\\\u2026 https://t.co/Zd8VywCJd7", 48.84839718, 2.3741333, fr
184454249, "FRN : France votes regional elections amid tensions Paris attacks, Europes: France votes regional\\\\u2026 https://t.co/xErt3q8Hva", 48.84839718, 2.3741333, fr
184454249, "#Stigmabase | FR - Recrudescence actes islamophobes \\\\u00e0 Londres attaques Paris - Depuis les\\\\u2026 https://t.co/emphgjLBLG", 48.84839718, 2.3741333, fr
184454249, "FRN : Air France says Paris attacks cost 50m euros lost revenue: Fifty million euros: cost Air France-KLM\\\\u2026 https://t.co/vO5QyqxTDt", 48.84839718, 2.3741333, fr
184454249, "MWFR - Recrudescence actes islamophobes \\\\u00e0 Londres attaques Paris - Depuis attentats\\\\u2026 https://t.co/2x7rr2Rbuc", 48.84839718, 2.3741333, fr
600850486, "Foued mohamed, pede mohamed d\\\\u00e9cid\\\\u00e9ment pr\\\\u00e9nom reviens souvent parmis terroristes arabes. https://t.co/FzA68SN9MY", 48.8953321, 2.3285393, fr
391039050, "Madonna place r\\\\u00e9publique #Madonna #parisjeteaime #parisisbeautiful @ Paris, France https://t.co/4KUQVileYt", 48.85060077, 2.31177044, fr
184454249, "FRN : Madonna plays surprise gig Place R\\\\u00e9publique victims Paris attacks: Madonna plays surprise gig\\\\u2026 https://t.co/cfDNnQ7Jlh", 48.84839718, 2.3741333, fr
1677711116, "#paris #sprayforparis #streetart #arturbain #urbanart #bleublancrouge #message #urbanartparis\\\\u2026 https://t.co/4XbDYOsuc2", 48.86746503, 2.36418438, fr
222234801, "#ThisIsTheVote ne l'ai suis allez vote avez simplement peur politique se n'est", 48.91241782, 2.50664551, fr
1677711116, "#paris #granderoue #vue #courslareine #parisjetaime #parisislove #iloveparis #ig_paris\\\\u2026 https://t.co/PCm2wM4frC", 48.86746503, 2.36418438, fr
263633697, "Interview(s) 8/10 https://t.co/pK6rNCpGNF Il s'agit d'un assemblage sc\\\\u00e8nes ; diff\\\\u00e9rents textes choisis vari\\\\u00e9s, souvent..", 48.868248, 2.394902, fr
31080997, "Les Etoiles Parisien : Louise repart \\\\u00e0 l'attaque https://t.co/INaF24OkS4 https://t.co/T85mlCKOjm (via @le_Parisien)", 48.89640766, 2.28205738, fr
4003942823, "@BFMTV Respect \\\\u00e0 c'policer! Ce mec couilles tuer terroristes. #Respect #Bataclan", 48.7107341, 2.5275705, fr
184454249, "FRN : Paris Police arrest terror attacks: French police patrol place Republique Paris,\\\\u2026 https://t.co/tYadgfB0P4", 48.84839718, 2.3741333, fr
261226578, "merci \\\\u00e0 inconnus redonnent d'espoir jours. #Paris #PrayforParis\\\\u2026 https://t.co/KLkQJyrCVt", 48.863121, 2.3708701, fr
184454249, "FRN : France set aside \\\\u20ac300m euro Paris attack victims: Up 300 million euro (\\\\u00a3218 million) be\\\\u2026 https://t.co/3TU7EvochG", 48.84839718, 2.3741333, fr
391039050, "#paris #parisisbeautiful #Theatre @ Th\\\\u00e9\\\\u00e2tre Ch\\\\u00e2telet https://t.co/75O8MUFJQ1", 48.85060077, 2.31177044, fr
